tissue	EBML	response	location	link
Esophagus_Mucosa	NO	0.41526352449282	chr20:45395955	http://www.cagmdb.org/view_table.php?id=273052
Esophagus_Mucosa	NO	0.414410899958298	chr1:153312603	http://www.cagmdb.org/view_table.php?id=242557
Esophagus_Mucosa	NO	0.412202297100777	chr9:15294215	http://www.cagmdb.org/view_table.php?id=563849
Esophagus_Mucosa	NO	0.412034532724875	chr11:66843358	http://www.cagmdb.org/view_table.php?id=43000
Esophagus_Mucosa	NO	0.406597945636048	chr3:183994377	http://www.cagmdb.org/view_table.php?id=382542
Esophagus_Mucosa	NO	0.406257791255326	chr22:26425679	http://www.cagmdb.org/view_table.php?id=288454
Esophagus_Mucosa	NO	0.405890301250076	chr7:135076884	http://www.cagmdb.org/view_table.php?id=525288
Esophagus_Mucosa	NO	0.404865671664207	chr9:129110569	http://www.cagmdb.org/view_table.php?id=582818
Esophagus_Mucosa	NO	0.404748248435181	chr10:68815111	http://www.cagmdb.org/view_table.php?id=16251
Esophagus_Mucosa	NO	0.403453309216952	chr3:195303419	http://www.cagmdb.org/view_table.php?id=385113
Esophagus_Mucosa	NO	0.402592453321148	chr2:61143976	http://www.cagmdb.org/view_table.php?id=308462
Esophagus_Mucosa	NO	0.401254954422271	chr21:29071990	http://www.cagmdb.org/view_table.php?id=282011
Esophagus_Mucosa	NO	0.401203653658691	chr1:88978815	http://www.cagmdb.org/view_table.php?id=234364
Esophagus_Mucosa	NO	0.401187475245826	chr12:40122629	http://www.cagmdb.org/view_table.php?id=65105
Esophagus_Mucosa	NO	0.401113024639362	chr20:45891599	http://www.cagmdb.org/view_table.php?id=273159
Esophagus_Mucosa	NO	0.400186405275921	chr4:186204036	http://www.cagmdb.org/view_table.php?id=424015
Esophagus_Mucosa	NO	0.400080964677314	chr5:113051729	http://www.cagmdb.org/view_table.php?id=446725
Esophagus_Mucosa	YES	0.392824651136395	chr11:108146045	http://www.cagmdb.org/view_table.php?id=51592
Esophagus_Mucosa	NO	0.391375721661122	chr21:45750876	http://www.cagmdb.org/view_table.php?id=285817
Esophagus_Mucosa	NO	0.391081649253705	chr2:240894798	http://www.cagmdb.org/view_table.php?id=345504
Esophagus_Mucosa	NO	0.390513781169578	chr9:33430185	http://www.cagmdb.org/view_table.php?id=567376
Esophagus_Mucosa	NO	0.389541582734795	chr10:94666548	http://www.cagmdb.org/view_table.php?id=21802
Esophagus_Mucosa	NO	0.388939590887979	chr5:132269979	http://www.cagmdb.org/view_table.php?id=450446
Esophagus_Mucosa	NO	0.386990766302879	chr5:177090099	http://www.cagmdb.org/view_table.php?id=460168
Esophagus_Mucosa	NO	0.386465988472548	chr5:77583190	http://www.cagmdb.org/view_table.php?id=439736
Esophagus_Mucosa	NO	0.386443342361766	chr20:64067474	http://www.cagmdb.org/view_table.php?id=277519
Esophagus_Mucosa	NO	0.386276446193862	chr19:35774413	http://www.cagmdb.org/view_table.php?id=208172
Esophagus_Mucosa	NO	0.384969690556571	chr22:24114059	http://www.cagmdb.org/view_table.php?id=287910
Esophagus_Mucosa	NO	0.384887530797204	chr1:165580285	http://www.cagmdb.org/view_table.php?id=245307
Esophagus_Mucosa	NO	0.382335390479485	chr12:6456126	http://www.cagmdb.org/view_table.php?id=58728
Esophagus_Mucosa	NO	0.380454118027406	chr1:173927102	http://www.cagmdb.org/view_table.php?id=247010
Esophagus_Mucosa	NO	0.37899663628158	chr2:169682486	http://www.cagmdb.org/view_table.php?id=330401
Esophagus_Mucosa	NO	0.37845259950571	chr17:2961523	http://www.cagmdb.org/view_table.php?id=162993
Esophagus_Mucosa	NO	0.375315381244978	chr17:76671394	http://www.cagmdb.org/view_table.php?id=180554
Esophagus_Mucosa	NO	0.375233299154653	chr17:40844011	http://www.cagmdb.org/view_table.php?id=171574
Esophagus_Mucosa	NO	0.374261886153225	chr2:9886674	http://www.cagmdb.org/view_table.php?id=297445
Esophagus_Mucosa	NO	0.374228890512093	chr1:19140215	http://www.cagmdb.org/view_table.php?id=218788
Esophagus_Mucosa	NO	0.373396437717841	chr11:118682404	http://www.cagmdb.org/view_table.php?id=53929
Esophagus_Mucosa	NO	0.372559293350634	chr9:128931826	http://www.cagmdb.org/view_table.php?id=582775
Esophagus_Mucosa	NO	0.3725423513918	chr1:151941440	http://www.cagmdb.org/view_table.php?id=242305
Esophagus_Mucosa	NO	0.372540823606342	chr17:47877230	http://www.cagmdb.org/view_table.php?id=173318
Esophagus_Mucosa	NO	0.37206803949565	chr15:74994857	http://www.cagmdb.org/view_table.php?id=137012
Esophagus_Mucosa	NO	0.371784354526285	chr1:110426956	http://www.cagmdb.org/view_table.php?id=238773
Esophagus_Mucosa	NO	0.371275689395946	chr13:20238062	http://www.cagmdb.org/view_table.php?id=86807
Esophagus_Mucosa	NO	0.371234905773344	chr14:75728675	http://www.cagmdb.org/view_table.php?id=118477
Esophagus_Mucosa	NO	0.370996084768323	chr6:79894901	http://www.cagmdb.org/view_table.php?id=477954
Esophagus_Mucosa	NO	0.370390815156552	chr17:59132360	http://www.cagmdb.org/view_table.php?id=176035
Esophagus_Mucosa	NO	0.369691022585957	chr1:108821846	http://www.cagmdb.org/view_table.php?id=238424
Esophagus_Mucosa	NO	0.369562300248175	chr9:129793268	http://www.cagmdb.org/view_table.php?id=583033
Esophagus_Mucosa	NO	0.369152493226098	chr12:132771848	http://www.cagmdb.org/view_table.php?id=86300
Esophagus_Mucosa	NO	0.369075789274427	chr19:9668951	http://www.cagmdb.org/view_table.php?id=201663
Esophagus_Mucosa	NO	0.368288186582105	chr16:58734013	http://www.cagmdb.org/view_table.php?id=154682
Esophagus_Mucosa	NO	0.368162065884087	chr2:151291981	http://www.cagmdb.org/view_table.php?id=326782
Esophagus_Mucosa	YES	0.36771662457865	chr21:46302072	http://www.cagmdb.org/view_table.php?id=285929
Esophagus_Mucosa	NO	0.366831936058017	chr15:41918218	http://www.cagmdb.org/view_table.php?id=129790
Esophagus_Mucosa	NO	0.364610176133572	chr21:36993289	http://www.cagmdb.org/view_table.php?id=283893
Esophagus_Mucosa	NO	0.363865582799542	chr12:66298934	http://www.cagmdb.org/view_table.php?id=70757
Esophagus_Mucosa	NO	0.362210939446086	chr6:24681579	http://www.cagmdb.org/view_table.php?id=466717
Esophagus_Mucosa	NO	0.361771632537465	chr6:24681579	http://www.cagmdb.org/view_table.php?id=466717
Esophagus_Mucosa	NO	0.360699505850963	chr1:205821582	http://www.cagmdb.org/view_table.php?id=253950
Esophagus_Mucosa	NO	0.360399986129653	chr9:137261980	http://www.cagmdb.org/view_table.php?id=584728
Esophagus_Mucosa	NO	0.360135419665001	chr12:75490728	http://www.cagmdb.org/view_table.php?id=72686
Esophagus_Mucosa	NO	0.359993393928126	chr20:35283295	http://www.cagmdb.org/view_table.php?id=270645
Esophagus_Mucosa	NO	0.359248995018124	chr19:43503281	http://www.cagmdb.org/view_table.php?id=210148
Esophagus_Mucosa	NO	0.358376386931742	chr12:96021667	http://www.cagmdb.org/view_table.php?id=77219
Esophagus_Mucosa	NO	0.356932645194257	chr1:40477027	http://www.cagmdb.org/view_table.php?id=224111
Esophagus_Mucosa	YES	0.355072298078606	chr15:52248587	http://www.cagmdb.org/view_table.php?id=131997
Esophagus_Mucosa	NO	0.354315431706498	chr19:37188668	http://www.cagmdb.org/view_table.php?id=208531
Esophagus_Mucosa	NO	0.353233044539196	chr5:50748194	http://www.cagmdb.org/view_table.php?id=434548
Esophagus_Mucosa	NO	0.352777091021258	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Esophagus_Mucosa	NO	0.35177082984911	chr12:7167811	http://www.cagmdb.org/view_table.php?id=58911
Esophagus_Mucosa	NO	0.350009582744977	chr7:141767861	http://www.cagmdb.org/view_table.php?id=526878
Esophagus_Mucosa	NO	0.349971948592434	chr14:94065385	http://www.cagmdb.org/view_table.php?id=122561
Esophagus_Mucosa	NO	0.349739429898046	chr11:111382944	http://www.cagmdb.org/view_table.php?id=52281
Esophagus_Mucosa	NO	0.349103542370671	chr5:55208067	http://www.cagmdb.org/view_table.php?id=435451
Esophagus_Mucosa	NO	0.34847186433613	chr12:8926916	http://www.cagmdb.org/view_table.php?id=59319
Esophagus_Mucosa	NO	0.348115544897678	chr22:45361460	http://www.cagmdb.org/view_table.php?id=293313
Esophagus_Mucosa	NO	0.3481151837349	chr20:37517979	http://www.cagmdb.org/view_table.php?id=271237
Esophagus_Mucosa	NO	0.347015856100649	chr4:185159363	http://www.cagmdb.org/view_table.php?id=423794
Esophagus_Mucosa	YES	0.345587414252492	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
Esophagus_Mucosa	NO	0.345437848800351	chr1:52330023	http://www.cagmdb.org/view_table.php?id=226755
Esophagus_Mucosa	NO	0.34494271071345	chr9:26932214	http://www.cagmdb.org/view_table.php?id=566045
Esophagus_Mucosa	NO	0.34481466512838	chr19:43907716	http://www.cagmdb.org/view_table.php?id=210280
Esophagus_Mucosa	NO	0.343905635712171	chr17:60040815	http://www.cagmdb.org/view_table.php?id=176296
Esophagus_Mucosa	NO	0.343583413918915	chr15:50213984	http://www.cagmdb.org/view_table.php?id=131514
Esophagus_Mucosa	NO	0.342866468484389	chr19:54993728	http://www.cagmdb.org/view_table.php?id=213565
Esophagus_Mucosa	NO	0.342785710405576	chr12:123579395	http://www.cagmdb.org/view_table.php?id=84256
Esophagus_Mucosa	NO	0.342705411233554	chr19:55279519	http://www.cagmdb.org/view_table.php?id=213649
Esophagus_Mucosa	NO	0.340435777199354	chr7:47991597	http://www.cagmdb.org/view_table.php?id=506904
Esophagus_Mucosa	YES	0.339212254034262	chr16:89850472	http://www.cagmdb.org/view_table.php?id=162059
Esophagus_Mucosa	NO	0.339189370142784	chr10:26041684	http://www.cagmdb.org/view_table.php?id=6412
Esophagus_Mucosa	NO	0.339003427527184	chr11:111752971	http://www.cagmdb.org/view_table.php?id=52362
Esophagus_Mucosa	NO	0.338201103412109	chr17:18259897	http://www.cagmdb.org/view_table.php?id=166760
Esophagus_Mucosa	NO	0.337652606680766	chr4:15132026	http://www.cagmdb.org/view_table.php?id=388841
Esophagus_Mucosa	NO	0.336668089719705	chr6:150033569	http://www.cagmdb.org/view_table.php?id=492433
Esophagus_Mucosa	NO	0.336531816778838	chr3:183772759	http://www.cagmdb.org/view_table.php?id=382500
Esophagus_Mucosa	NO	0.33645422216521	chr17:59012228	http://www.cagmdb.org/view_table.php?id=175999
Esophagus_Mucosa	NO	0.336142594676256	chr3:121790785	http://www.cagmdb.org/view_table.php?id=369879
Esophagus_Mucosa	NO	0.335889036563573	chr17:31904671	http://www.cagmdb.org/view_table.php?id=169559
Esophagus_Mucosa	NO	0.334902168276114	chr17:75198346	http://www.cagmdb.org/view_table.php?id=180192
Esophagus_Mucosa	NO	0.334508621103295	chr7:775512	http://www.cagmdb.org/view_table.php?id=496909
Esophagus_Mucosa	YES	0.334428373860545	chr8:143559982	http://www.cagmdb.org/view_table.php?id=560392
Esophagus_Mucosa	NO	0.334261595694828	chr20:35283295	http://www.cagmdb.org/view_table.php?id=270645
Esophagus_Mucosa	NO	0.334056345118158	chr5:53022209	http://www.cagmdb.org/view_table.php?id=434992
Esophagus_Mucosa	NO	0.333798449307632	chr2:55164549	http://www.cagmdb.org/view_table.php?id=307186
Esophagus_Mucosa	NO	0.333268276571049	chr1:37763663	http://www.cagmdb.org/view_table.php?id=223443
Esophagus_Mucosa	NO	0.332369707430938	chr5:75722963	http://www.cagmdb.org/view_table.php?id=439351
Esophagus_Mucosa	NO	0.332023948895607	chr5:654438	http://www.cagmdb.org/view_table.php?id=424952
Esophagus_Mucosa	NO	0.330539546076544	chr7:100622971	http://www.cagmdb.org/view_table.php?id=517876
Esophagus_Mucosa	NO	0.329930210394591	chr1:20522228	http://www.cagmdb.org/view_table.php?id=219125
Esophagus_Mucosa	NO	0.329780953150611	chr12:6923961	http://www.cagmdb.org/view_table.php?id=58854
Esophagus_Mucosa	NO	0.329610991067701	chr6:158998886	http://www.cagmdb.org/view_table.php?id=494482
Esophagus_Mucosa	NO	0.32917919079446	chr11:45755631	http://www.cagmdb.org/view_table.php?id=39426
Esophagus_Mucosa	NO	0.32916522379944	chr8:144284119	http://www.cagmdb.org/view_table.php?id=560544
Esophagus_Mucosa	NO	0.328764051026528	chr17:68596202	http://www.cagmdb.org/view_table.php?id=178494
Esophagus_Mucosa	NO	0.328322465061397	chr19:19963330	http://www.cagmdb.org/view_table.php?id=205074
Esophagus_Mucosa	YES	0.327954684844111	chr4:952564	http://www.cagmdb.org/view_table.php?id=385948
Esophagus_Mucosa	NO	0.327825789832767	chr2:86077812	http://www.cagmdb.org/view_table.php?id=313873
Esophagus_Mucosa	NO	0.327543992440326	chr7:100848895	http://www.cagmdb.org/view_table.php?id=517954
Esophagus_Mucosa	NO	0.324101025460114	chr9:93105162	http://www.cagmdb.org/view_table.php?id=574765
Esophagus_Mucosa	NO	0.323587641488113	chr2:130353872	http://www.cagmdb.org/view_table.php?id=322379
Esophagus_Mucosa	NO	0.323407179480269	chr2:207608419	http://www.cagmdb.org/view_table.php?id=338213
Esophagus_Mucosa	NO	0.322973177054184	chr14:50691801	http://www.cagmdb.org/view_table.php?id=113022
Esophagus_Mucosa	YES	0.32243725223584	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
Esophagus_Mucosa	NO	0.322081523010908	chr6:153008330	http://www.cagmdb.org/view_table.php?id=493092
Esophagus_Mucosa	NO	0.3218271890223	chr7:99197021	http://www.cagmdb.org/view_table.php?id=517523
Esophagus_Mucosa	NO	0.321637659739225	chr5:24193646	http://www.cagmdb.org/view_table.php?id=429796
Esophagus_Mucosa	NO	0.321112597729356	chr19:2406320	http://www.cagmdb.org/view_table.php?id=199093
Esophagus_Mucosa	YES	0.320412381767581	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
Esophagus_Mucosa	NO	0.320351535886462	chr22:44513313	http://www.cagmdb.org/view_table.php?id=293086
Esophagus_Mucosa	YES	0.319072309701333	chr11:90175929	http://www.cagmdb.org/view_table.php?id=48070
Esophagus_Mucosa	NO	0.318554456954165	chr5:179861878	http://www.cagmdb.org/view_table.php?id=460777
Esophagus_Mucosa	NO	0.318517869062618	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Esophagus_Mucosa	YES	0.318051454134096	chr2:196989510	http://www.cagmdb.org/view_table.php?id=335865
Esophagus_Mucosa	NO	0.317902127875406	chr15:79931106	http://www.cagmdb.org/view_table.php?id=138069
Esophagus_Mucosa	YES	0.317640369136572	chr16:89850472	http://www.cagmdb.org/view_table.php?id=162059
Esophagus_Mucosa	NO	0.317512110056492	chr11:77624824	http://www.cagmdb.org/view_table.php?id=45460
Esophagus_Mucosa	NO	0.317316207485756	chr9:137261980	http://www.cagmdb.org/view_table.php?id=584728
Esophagus_Mucosa	NO	0.316902858701792	chr14:75061077	http://www.cagmdb.org/view_table.php?id=118296
Esophagus_Mucosa	NO	0.315859640501715	chr3:190323004	http://www.cagmdb.org/view_table.php?id=384043
Esophagus_Mucosa	NO	0.31554043659295	chr5:146878728	http://www.cagmdb.org/view_table.php?id=453524
Esophagus_Mucosa	NO	0.315106991492782	chr4:107924655	http://www.cagmdb.org/view_table.php?id=408140
Esophagus_Mucosa	NO	0.314927978717855	chr5:73057103	http://www.cagmdb.org/view_table.php?id=438818
Esophagus_Mucosa	NO	0.314881438271107	chr12:10978901	http://www.cagmdb.org/view_table.php?id=59744
Esophagus_Mucosa	NO	0.314832985325189	chr8:43034015	http://www.cagmdb.org/view_table.php?id=540041
Esophagus_Mucosa	NO	0.314671471910081	chr12:32389104	http://www.cagmdb.org/view_table.php?id=64251
Esophagus_Mucosa	NO	0.313913635464838	chr7:743375	http://www.cagmdb.org/view_table.php?id=496902
Esophagus_Mucosa	NO	0.313703246181788	chr19:12641099	http://www.cagmdb.org/view_table.php?id=202569
Esophagus_Mucosa	NO	0.313399992009104	chr4:143773598	http://www.cagmdb.org/view_table.php?id=415228
Esophagus_Mucosa	NO	0.312854406217471	chr14:90126532	http://www.cagmdb.org/view_table.php?id=121757
Esophagus_Mucosa	NO	0.311853515911018	chr19:32579739	http://www.cagmdb.org/view_table.php?id=207303
Esophagus_Mucosa	NO	0.311815350792674	chr9:120830887	http://www.cagmdb.org/view_table.php?id=580863
Esophagus_Mucosa	NO	0.311540709054907	chr3:196241316	http://www.cagmdb.org/view_table.php?id=385325
Esophagus_Mucosa	NO	0.311527874954777	chr3:12583766	http://www.cagmdb.org/view_table.php?id=348307
Esophagus_Mucosa	NO	0.311411559228338	chr6:41603577	http://www.cagmdb.org/view_table.php?id=470482
Esophagus_Mucosa	NO	0.311151924839768	chr7:44346152	http://www.cagmdb.org/view_table.php?id=506152
Esophagus_Mucosa	NO	0.310554037036468	chr8:142809029	http://www.cagmdb.org/view_table.php?id=560227
Esophagus_Mucosa	NO	0.310367622862772	chr6:37694666	http://www.cagmdb.org/view_table.php?id=469694
Esophagus_Mucosa	NO	0.310189430010431	chr19:58463853	http://www.cagmdb.org/view_table.php?id=214422
Esophagus_Mucosa	NO	0.309518149876033	chr19:43786291	http://www.cagmdb.org/view_table.php?id=210248
Esophagus_Mucosa	NO	0.309410033476784	chr9:97927169	http://www.cagmdb.org/view_table.php?id=575773
Esophagus_Mucosa	NO	0.309346020028703	chr8:58404663	http://www.cagmdb.org/view_table.php?id=542561
Esophagus_Mucosa	NO	0.308563665513783	chr20:1533115	http://www.cagmdb.org/view_table.php?id=263610
Esophagus_Mucosa	NO	0.308333246502715	chr9:136750362	http://www.cagmdb.org/view_table.php?id=584636
Esophagus_Mucosa	YES	0.307556961744674	chr8:94534778	http://www.cagmdb.org/view_table.php?id=549897
Esophagus_Mucosa	NO	0.307546770657567	chr15:74170076	http://www.cagmdb.org/view_table.php?id=136805
Esophagus_Mucosa	NO	0.307373239700064	chr10:122875750	http://www.cagmdb.org/view_table.php?id=27937
Esophagus_Mucosa	NO	0.3072767319524	chr8:24892877	http://www.cagmdb.org/view_table.php?id=535686
Esophagus_Mucosa	NO	0.305659651491294	chr7:100574619	http://www.cagmdb.org/view_table.php?id=517867
Esophagus_Mucosa	NO	0.305524720947579	chr10:72334115	http://www.cagmdb.org/view_table.php?id=17037
Esophagus_Mucosa	NO	0.305165583598489	chr1:156292377	http://www.cagmdb.org/view_table.php?id=243352
Esophagus_Mucosa	YES	0.304916014947799	chr12:123721191	http://www.cagmdb.org/view_table.php?id=84298
Esophagus_Mucosa	NO	0.304744082224578	chr3:196534164	http://www.cagmdb.org/view_table.php?id=385415
Esophagus_Mucosa	NO	0.304337397918916	chr5:140204775	http://www.cagmdb.org/view_table.php?id=452095
Esophagus_Mucosa	NO	0.304300458373695	chr11:548452	http://www.cagmdb.org/view_table.php?id=30052
Esophagus_Mucosa	NO	0.304296711769633	chr6:116332375	http://www.cagmdb.org/view_table.php?id=485442
Esophagus_Mucosa	NO	0.303242756061816	chr7:30713407	http://www.cagmdb.org/view_table.php?id=503394
Esophagus_Mucosa	NO	0.302912497890355	chr21:43667042	http://www.cagmdb.org/view_table.php?id=285399
Esophagus_Mucosa	NO	0.302711841853001	chr7:112481291	http://www.cagmdb.org/view_table.php?id=520485
Esophagus_Mucosa	NO	0.302661929687219	chr12:98674440	http://www.cagmdb.org/view_table.php?id=77829
Esophagus_Mucosa	NO	0.302292624812128	chr1:1762760	http://www.cagmdb.org/view_table.php?id=214691
Esophagus_Mucosa	NO	0.302102782273126	chr12:111708472	http://www.cagmdb.org/view_table.php?id=80845
Esophagus_Mucosa	NO	0.300813459439872	chr19:8434703	http://www.cagmdb.org/view_table.php?id=201254
Esophagus_Mucosa	YES	0.300247108011082	chr2:17510684	http://www.cagmdb.org/view_table.php?id=299086
Esophagus_Mucosa	NO	0.300237915252491	chr20:62802939	http://www.cagmdb.org/view_table.php?id=277239
Esophagus_Mucosa	NO	0.299628208050676	chr11:2306548	http://www.cagmdb.org/view_table.php?id=30454
Esophagus_Mucosa	NO	0.299357119843374	chr10:102714290	http://www.cagmdb.org/view_table.php?id=23630
Esophagus_Mucosa	NO	0.2990577870361	chr19:9668951	http://www.cagmdb.org/view_table.php?id=201663
Esophagus_Mucosa	NO	0.29887222518937	chr1:52874229	http://www.cagmdb.org/view_table.php?id=226912
Esophagus_Mucosa	NO	0.298647180127171	chr2:168144642	http://www.cagmdb.org/view_table.php?id=330082
Esophagus_Mucosa	NO	0.298429430541426	chr6:109501002	http://www.cagmdb.org/view_table.php?id=484027
Esophagus_Mucosa	NO	0.298136183702235	chr1:27264629	http://www.cagmdb.org/view_table.php?id=220871
Esophagus_Mucosa	NO	0.297961893742766	chr1:153653764	http://www.cagmdb.org/view_table.php?id=242632
Esophagus_Mucosa	NO	0.297481643168474	chr6:33774971	http://www.cagmdb.org/view_table.php?id=468727
Esophagus_Mucosa	NO	0.297316961185915	chr19:10527021	http://www.cagmdb.org/view_table.php?id=201944
Esophagus_Mucosa	NO	0.297291196045606	chr11:119164799	http://www.cagmdb.org/view_table.php?id=54053
Esophagus_Mucosa	NO	0.296876449144508	chr8:66360350	http://www.cagmdb.org/view_table.php?id=544164
Esophagus_Mucosa	NO	0.296567170523108	chr15:84718655	http://www.cagmdb.org/view_table.php?id=139084
Esophagus_Mucosa	NO	0.295660532084107	chr1:42861653	http://www.cagmdb.org/view_table.php?id=224631
Esophagus_Mucosa	NO	0.295211891604601	chr7:133819505	http://www.cagmdb.org/view_table.php?id=525036
Esophagus_Mucosa	NO	0.294676947186609	chr3:139540407	http://www.cagmdb.org/view_table.php?id=373405
Esophagus_Mucosa	NO	0.294453400199165	chr5:149783092	http://www.cagmdb.org/view_table.php?id=454160
Esophagus_Mucosa	NO	0.294447056471128	chr2:106970085	http://www.cagmdb.org/view_table.php?id=317492
Esophagus_Mucosa	NO	0.294152718136162	chr9:68788475	http://www.cagmdb.org/view_table.php?id=569596
Esophagus_Mucosa	NO	0.294063492636854	chr10:45551841	http://www.cagmdb.org/view_table.php?id=11365
Esophagus_Mucosa	NO	0.293878688132068	chr12:6923961	http://www.cagmdb.org/view_table.php?id=58854
Esophagus_Mucosa	NO	0.293361707165182	chr8:81688665	http://www.cagmdb.org/view_table.php?id=547425
Esophagus_Mucosa	NO	0.293355291664377	chr4:105419140	http://www.cagmdb.org/view_table.php?id=407663
Esophagus_Mucosa	NO	0.293122777306161	chr4:1730035	http://www.cagmdb.org/view_table.php?id=386089
Esophagus_Mucosa	YES	0.292878386465404	chr3:51993838	http://www.cagmdb.org/view_table.php?id=356304
Esophagus_Mucosa	NO	0.292766559915108	chr6:104732707	http://www.cagmdb.org/view_table.php?id=482920
Esophagus_Mucosa	NO	0.292467556597488	chr19:18482764	http://www.cagmdb.org/view_table.php?id=204687
Esophagus_Mucosa	NO	0.292137991606994	chr2:149033905	http://www.cagmdb.org/view_table.php?id=326316
Esophagus_Mucosa	NO	0.291454861857294	chr5:115856643	http://www.cagmdb.org/view_table.php?id=447202
Esophagus_Mucosa	NO	0.291133722853596	chr12:121406284	http://www.cagmdb.org/view_table.php?id=83609
Esophagus_Mucosa	NO	0.290850758723361	chr6:116455474	http://www.cagmdb.org/view_table.php?id=485471
Esophagus_Mucosa	YES	0.290774112280624	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
Esophagus_Mucosa	NO	0.290558593179492	chr2:241673458	http://www.cagmdb.org/view_table.php?id=345645
Esophagus_Mucosa	NO	0.29004455582784	chr14:77900591	http://www.cagmdb.org/view_table.php?id=119053
Esophagus_Mucosa	NO	0.289989133090601	chr11:93565304	http://www.cagmdb.org/view_table.php?id=48715
Esophagus_Mucosa	NO	0.289964720905955	chr6:88743431	http://www.cagmdb.org/view_table.php?id=479637
Esophagus_Mucosa	YES	0.289637707648629	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
Esophagus_Mucosa	NO	0.288983869833474	chr19:22035906	http://www.cagmdb.org/view_table.php?id=205504
Esophagus_Mucosa	NO	0.288663694514118	chr5:115856643	http://www.cagmdb.org/view_table.php?id=447202
Esophagus_Mucosa	NO	0.288444377794495	chr8:22522140	http://www.cagmdb.org/view_table.php?id=535159
Esophagus_Mucosa	NO	0.288253138279551	chr22:24526080	http://www.cagmdb.org/view_table.php?id=287989
Esophagus_Mucosa	NO	0.288177000533894	chr22:37794668	http://www.cagmdb.org/view_table.php?id=291376
Esophagus_Mucosa	NO	0.287451822537501	chr14:73615734	http://www.cagmdb.org/view_table.php?id=117953
Esophagus_Mucosa	NO	0.287215026131808	chr12:52231555	http://www.cagmdb.org/view_table.php?id=67739
Esophagus_Mucosa	NO	0.286878988639855	chr17:43087899	http://www.cagmdb.org/view_table.php?id=172166
Esophagus_Mucosa	NO	0.286650929918603	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Esophagus_Mucosa	NO	0.286481250513728	chr19:55370915	http://www.cagmdb.org/view_table.php?id=213677
Esophagus_Mucosa	NO	0.286449879249721	chr19:43550285	http://www.cagmdb.org/view_table.php?id=210164
Esophagus_Mucosa	NO	0.286158992456288	chr12:119741155	http://www.cagmdb.org/view_table.php?id=83068
Esophagus_Mucosa	NO	0.286155342888972	chr7:100848895	http://www.cagmdb.org/view_table.php?id=517954
Esophagus_Mucosa	NO	0.285101647231059	chr8:121687486	http://www.cagmdb.org/view_table.php?id=555757
Esophagus_Mucosa	NO	0.284780134903766	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Esophagus_Mucosa	NO	0.284627986325739	chr5:132813631	http://www.cagmdb.org/view_table.php?id=450544
Esophagus_Mucosa	NO	0.283949838337514	chr2:175110338	http://www.cagmdb.org/view_table.php?id=331634
Esophagus_Mucosa	NO	0.283730283638504	chr5:177357763	http://www.cagmdb.org/view_table.php?id=460255
Esophagus_Mucosa	NO	0.282630756890094	chr7:6438864	http://www.cagmdb.org/view_table.php?id=498428
Esophagus_Mucosa	YES	0.282273480623571	chr13:52455636	http://www.cagmdb.org/view_table.php?id=93594
Esophagus_Mucosa	NO	0.282070260532848	chr11:76846415	http://www.cagmdb.org/view_table.php?id=45274
Esophagus_Mucosa	NO	0.282058995861215	chr19:35774413	http://www.cagmdb.org/view_table.php?id=208172
Esophagus_Mucosa	NO	0.281846316859889	chr11:65724076	http://www.cagmdb.org/view_table.php?id=42723
Esophagus_Mucosa	NO	0.281813400147556	chr2:24088348	http://www.cagmdb.org/view_table.php?id=300384
Esophagus_Mucosa	YES	0.281590988394701	chr3:46709584	http://www.cagmdb.org/view_table.php?id=355036
Esophagus_Mucosa	NO	0.281510203840088	chr7:134080411	http://www.cagmdb.org/view_table.php?id=525090
Esophagus_Mucosa	NO	0.281396627428184	chr12:123687657	http://www.cagmdb.org/view_table.php?id=84293
Esophagus_Mucosa	YES	0.281221302411141	chr6:83152212	http://www.cagmdb.org/view_table.php?id=478577
Esophagus_Mucosa	NO	0.280619837430637	chr1:20463765	http://www.cagmdb.org/view_table.php?id=219106
Esophagus_Mucosa	NO	0.280292502802721	chr12:48106707	http://www.cagmdb.org/view_table.php?id=66714
Esophagus_Mucosa	NO	0.280204348612388	chr2:238135773	http://www.cagmdb.org/view_table.php?id=345004
Esophagus_Mucosa	NO	0.280082387654329	chr11:69089243	http://www.cagmdb.org/view_table.php?id=43518
Esophagus_Mucosa	NO	0.279947034557804	chr20:62035579	http://www.cagmdb.org/view_table.php?id=277066
Esophagus_Mucosa	NO	0.279645775595308	chr19:38365699	http://www.cagmdb.org/view_table.php?id=208805
Esophagus_Mucosa	NO	0.279520293467847	chr1:205821582	http://www.cagmdb.org/view_table.php?id=253950
Esophagus_Mucosa	NO	0.27940119093378	chr2:219142211	http://www.cagmdb.org/view_table.php?id=340701
Esophagus_Mucosa	YES	0.279114264516363	chr17:81700634	http://www.cagmdb.org/view_table.php?id=181719
